ID,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000015396,FKBP3,299.4975018,-0.442818143,0.316403951,-1.399534176,0.161652857,0.636029961
ENSCAFG00000015397,MAJIN,56.55986892,1.466100744,0.782216565,1.874290075,0.060890455,0.450667624
ENSCAFG00000015398,NA,11732.04939,0.047354909,0.213421081,0.221884872,0.824403507,0.967389764
ENSCAFG00000015399,OTC,1241.553549,-0.458146753,0.306945558,-1.49259939,0.135542083,0.602659122
ENSCAFG00000015400,TTN,196.785748,0.289675939,0.319067316,0.907883462,0.363939796,0.801919755
ENSCAFG00000015402,SAR1A,2620.831072,0.271287851,0.202592115,1.339083956,0.180543343,0.662557428
ENSCAFG00000015404,LANCL1,16.21089287,-0.082377882,0.879032753,-0.093714234,0.925336163,0.987944069
ENSCAFG00000015408,NA,1053.695229,0.32272441,0.274779836,1.174483593,0.24020138,0.716359996
ENSCAFG00000015410,IL1RAP,20.38594841,-2.37645905,1.002286491,-2.371037694,0.017738222,0.291120099
ENSCAFG00000015412,LARS2,24.46045801,0.456918288,1.115133408,0.409743162,0.681994365,0.925941688
ENSCAFG00000015413,OSTN,341.3277866,0.401303478,0.277812883,1.444509962,0.14859558,0.620116582
ENSCAFG00000015414,PPA1,3090.755221,-0.755525166,0.499409227,-1.512837818,0.13032086,0.592962419
ENSCAFG00000015415,UTS2B,8.737453683,1.207435629,0.597442739,2.02100645,0.043279097,0.403038298
ENSCAFG00000015416,NPFFR1,962.1021295,0.146544604,0.227542462,0.644031901,0.519554748,0.872538129
ENSCAFG00000015421,TRIP6,4540.554715,-0.209074395,0.235414451,-0.888111986,0.374480516,0.807927833
ENSCAFG00000015422,CDCP1,1530.915359,0.012883795,0.271229181,0.047501507,0.962113529,0.996026573
ENSCAFG00000015425,PRPF39,1.511769992,-0.932608029,1.920851938,-0.485517915,0.627309007,NA
ENSCAFG00000015427,NA,1007.116366,-0.388688189,0.712501128,-0.545526419,0.585391515,0.896862868
ENSCAFG00000015428,NA,13.05474377,-2.76642668,1.195670852,-2.313702534,0.020684045,0.307191052
ENSCAFG00000015429,LRRC20,32.78990801,-1.729840396,1.060247852,-1.631543411,0.102775708,0.543001183
ENSCAFG00000015430,RASAL2,1212.704161,-0.3722922,0.231956651,-1.605007651,0.108492121,0.553253614
ENSCAFG00000015431,PPP2R5B,251.7147822,-0.196682602,1.062231446,-0.185159837,0.85310367,0.974678199
ENSCAFG00000015432,CLEC3B,1192.470222,-0.102764944,0.216329288,-0.475039442,0.634758861,0.912630254
ENSCAFG00000015433,EIF4EBP2,102.8924798,0.525319841,0.217248831,2.418056014,0.015603675,0.274420648
ENSCAFG00000015434,NA,380.9412286,0.431063234,1.008085587,0.42760579,0.66893815,0.921920223
ENSCAFG00000015435,NODAL,1516.355618,0.067148777,0.269410553,0.249243305,0.803172583,0.962561273
ENSCAFG00000015440,RASGRF1,757.0660274,0.056244317,0.303795026,0.185139032,0.853119987,0.974678199
ENSCAFG00000015441,ACHE,18.65870009,-0.917364513,0.997558487,-0.919609752,0.357776729,0.798423399
ENSCAFG00000015444,EXOSC7,1699.87672,-0.601157423,0.448591718,-1.340099246,0.180213081,0.661982982
ENSCAFG00000015445,MID1IP1,1455.370485,0.204516551,0.215163546,0.950516731,0.341849757,0.787361741
ENSCAFG00000015452,CCDC50,84.70539892,-0.184447092,0.30379708,-0.607139119,0.543758591,0.882327253
ENSCAFG00000015453,DIXDC1,36.86639576,-1.065986503,0.890130447,-1.197562118,0.231087531,0.707847864
ENSCAFG00000015454,FANCM,1996.258561,-0.075621318,0.158688196,-0.476540285,0.633689514,0.912630254
ENSCAFG00000015455,PEX5,3722.376467,-0.37188972,0.263621687,-1.410694714,0.15833465,0.631317971
ENSCAFG00000015457,EFTUD2,186.7780533,-3.146258558,1.181813588,-2.662229127,0.007762502,0.202317607
ENSCAFG00000015458,NA,4.3078239,1.762415997,1.724454555,1.022013594,0.306774466,0.766592094
ENSCAFG00000015459,PALD1,1002.177223,-0.554578441,0.159500297,-3.476974346,0.000507106,0.050926383
ENSCAFG00000015461,ZDHHC3,1267.218462,0.034905316,0.19370254,0.180200611,0.856995079,0.97529707
ENSCAFG00000015462,TMEM42,1.003950393,-1.409583633,1.195919941,-1.178660531,0.238533378,NA
ENSCAFG00000015463,PRF1,644.2551384,0.261499148,0.202591096,1.29077315,0.196782351,0.680286015
ENSCAFG00000015464,SLC12A9,1011.783347,0.029852135,0.729024652,0.040948046,0.967337315,0.996284886
ENSCAFG00000015465,CRYAB,102.9736459,-0.488097685,1.403546303,-0.347760301,0.728020206,0.940110405
ENSCAFG00000015466,MB21D2,1400.700905,0.024230741,0.732634923,0.033073419,0.97361604,0.997340847
ENSCAFG00000015467,CTSH,1.263858255,-0.754057486,1.195114494,-0.630949997,0.52807322,NA
ENSCAFG00000015468,NA,592.4991206,0.250357515,0.583570326,0.429010017,0.667915935,0.921920223
ENSCAFG00000015473,NA,76.9633617,-0.277446272,0.684585462,-0.405276314,0.685274415,0.927491465
ENSCAFG00000015475,CCDC141,24.62791388,-1.940062184,0.675237478,-2.873155368,0.004063942,0.149578131
ENSCAFG00000015479,SLC2A11,1.708685357,4.077139276,2.716375492,1.500948336,0.133368925,NA
ENSCAFG00000015482,ADAMTS14,5756.985258,-0.347381712,0.228045003,-1.523303332,0.127682834,0.587071544
ENSCAFG00000015483,MIS18BP1,621.6157851,0.054221054,0.179799396,0.301564161,0.762984332,0.950672447
ENSCAFG00000015484,HIGD1B,0.072345909,-0.381670992,3.158006234,-0.120858214,0.90380334,NA
ENSCAFG00000015485,NA,12272.60559,0.365416041,0.182343877,2.003994038,0.045070699,0.407983789
ENSCAFG00000015487,TBATA,781.12216,-0.351347587,0.372697257,-0.942715783,0.345826298,0.789871676
ENSCAFG00000015489,GJC1,82.64017439,-1.744379854,0.928748403,-1.878204958,0.060353132,0.449220864
ENSCAFG00000015491,RBP5,1009.933051,-0.121517328,0.262431567,-0.463043868,0.643332923,0.91482996
ENSCAFG00000015493,NA,312.939167,-3.93986357,1.276792015,-3.085752044,0.002030381,0.109092155
ENSCAFG00000015495,DERL3,2730.720749,-0.366766331,0.207668116,-1.766117685,0.077376107,0.49484746
ENSCAFG00000015499,OR4K6,3018.880645,0.008788419,0.401045805,0.021913755,0.982516753,0.997689763
ENSCAFG00000015500,C1RL,654.6661338,-0.053099267,0.189925913,-0.279578842,0.779800642,0.954892915
ENSCAFG00000015502,BCOR,112.6350294,-0.424272449,0.795970947,-0.533025044,0.594016244,0.901213222
ENSCAFG00000015503,SGPL1,285.2637704,-1.719390621,1.091838762,-1.574766056,0.115310454,0.568221082
ENSCAFG00000015505,OR4K2,417.8692816,-0.680920042,0.335575336,-2.029112304,0.042446853,0.398792491
ENSCAFG00000015509,ADAM11,995.8085999,0.34547359,0.246607158,1.400906579,0.161242011,0.635610759
ENSCAFG00000015512,SESTD1,176.6608034,0.164208097,0.229522019,0.715435048,0.474340262,0.855501973
ENSCAFG00000015513,PCBD1,357.497826,-0.032646915,0.17119469,-0.19070051,0.848760239,0.973557359
ENSCAFG00000015515,SMARCB1,52.96865672,0.134787546,0.221436697,0.608695615,0.542726214,0.881548488
ENSCAFG00000015518,ATG2A,7.743021332,1.244301346,1.658665173,0.750182355,0.453144884,0.847554401
ENSCAFG00000015519,OSBPL1A,28.2579935,-1.527626126,1.016471181,-1.502872049,0.132872042,0.598461408
ENSCAFG00000015521,NA,1573.511681,-0.111540267,0.233480852,-0.477727685,0.632844037,0.912630254
ENSCAFG00000015522,KIF15,1038.579135,0.14584261,0.843686965,0.172863415,0.86275879,0.976939715
ENSCAFG00000015523,MORF4L1,1200.712499,-0.140602649,0.162204503,-0.866823344,0.386038809,0.813397142
ENSCAFG00000015524,CABYR,15132.28656,-0.053934608,0.248511965,-0.217030224,0.828184791,0.968311955
ENSCAFG00000015528,CCDC43,1754.462852,-0.519306873,0.340448803,-1.525359667,0.127169413,0.586207142
ENSCAFG00000015532,ATP6AP2,6778.570741,0.060859988,0.230558521,0.263967636,0.791804857,0.958953625
ENSCAFG00000015533,MMP11,108.506298,0.090520955,0.201191918,0.449923413,0.652765665,0.916587521
ENSCAFG00000015535,NA,1207.484641,0.188678933,0.211798675,0.890840952,0.373014502,0.806870204
ENSCAFG00000015536,NA,46.07507651,0.147362628,1.149104554,0.12824127,0.897958041,0.982183102
ENSCAFG00000015537,CHCHD10,18.29223191,0.179685174,0.620672341,0.289500856,0.772198125,0.952212432
ENSCAFG00000015538,MEIOC,19.88331799,0.721356433,1.93099894,0.373566457,0.708726893,0.93373091
ENSCAFG00000015539,SEC16B,1.631968921,-3.79337845,3.122537305,-1.214838473,0.224427704,NA
ENSCAFG00000015540,C26H22orf15,962.7878407,-0.210418544,0.175627645,-1.198094662,0.230880167,0.707847864
ENSCAFG00000015541,EHD1,883.1233534,-0.330081058,0.258668855,-1.276075772,0.201928735,0.684365988
ENSCAFG00000015542,CXHXorf38,2526.268009,-0.171147836,0.19619867,-0.872319044,0.383034351,0.811853529
ENSCAFG00000015543,VPREB3,1059.301984,0.180540953,0.352106691,0.512745023,0.608129691,0.906058746
ENSCAFG00000015544,C18H7orf57,612.1539679,-0.165097683,0.192877312,-0.855972545,0.392012966,0.81693457
ENSCAFG00000015545,KIAA1143,665.7973784,0.173709509,0.224805138,0.772711469,0.439693157,0.840558988
ENSCAFG00000015546,FZD2,2600.52576,0.283928247,0.260393595,1.090381071,0.275545317,0.740727516
ENSCAFG00000015550,GPATCH8,4.653711548,0.944570712,0.523694399,1.803667776,0.071283404,0.47837176
ENSCAFG00000015551,SUN3,514.5327795,-0.11799416,0.212162802,-0.556149141,0.578108904,0.894252617
ENSCAFG00000015552,NA,2800.810657,-0.213476594,0.186782482,-1.142915502,0.253073675,0.724016944
ENSCAFG00000015553,MED14,167.6815489,-1.877960493,1.832359353,-1.02488657,0.305416712,0.765144417
ENSCAFG00000015556,NA,301.1465439,-0.255222759,0.243334771,-1.048854458,0.294245109,0.756862689
ENSCAFG00000015559,ITGA2B,1013.713359,-0.027823223,0.177248726,-0.156972765,0.875266312,0.979977995
ENSCAFG00000015560,ZNF385B,0.332536797,0.123269239,3.158006234,0.039033881,0.968863376,NA
ENSCAFG00000015564,RPL10L,931.5787396,-0.132967468,0.21217862,-0.626677032,0.530870963,0.876964436
ENSCAFG00000015567,ADAMTS7,1095.33366,-0.119737345,0.680744799,-0.175891678,0.860379043,0.976342286
ENSCAFG00000015570,NA,16.80802522,-1.921705837,0.731263028,-2.627926976,0.008590696,0.21017646
ENSCAFG00000015572,BRINP2,0.506873489,1.253426486,1.563604312,0.801626394,0.422769105,NA
ENSCAFG00000015576,ATP13A1,10722.55779,0.132321705,0.272490978,0.485600315,0.627250573,0.911232835
ENSCAFG00000015578,NA,96.9175545,-1.506605553,1.128682832,-1.334835182,0.181930296,0.66391248
ENSCAFG00000015585,FAM171A2,11.44962753,-0.645609983,1.300521208,-0.496424033,0.619595272,0.909257666
ENSCAFG00000015587,ATP13A4,6.16676825,-4.598730671,1.647777327,-2.790869006,0.005256674,0.172911468
ENSCAFG00000015589,TBC1D2B,1270.472222,0.161634418,0.217405278,0.743470533,0.457196855,0.850449175
ENSCAFG00000015590,CWC22,12.02614828,-0.348258496,0.892736091,-0.390102404,0.696460825,0.930257537
ENSCAFG00000015592,CDC42BPG,426.4309837,0.540264722,0.282492666,1.912491146,0.055813227,0.435405708
ENSCAFG00000015593,EPHB4,0.189073625,-0.958741251,3.158006234,-0.303590677,0.761439755,NA
ENSCAFG00000015594,UBE2E3,2836.104977,-0.021692868,0.136735887,-0.158647949,0.87394625,0.979837848
ENSCAFG00000015595,MDGA2,0.506816619,-0.045842247,1.280051374,-0.035812818,0.971431612,NA
ENSCAFG00000015596,GRN,3.474223666,-0.582293884,1.322735722,-0.440219368,0.659778233,0.919740657
ENSCAFG00000015597,IDH3A,4.446682168,-0.457336858,0.700657549,-0.652725226,0.513933436,0.871382077
ENSCAFG00000015598,GMIP,2553.818782,0.094890518,0.159874004,0.593533128,0.552824419,0.885430729
ENSCAFG00000015599,ZDHHC8,2.962228217,-0.291873927,0.701521728,-0.416058284,0.677367354,0.924671015
ENSCAFG00000015603,MFSD1,877.3984007,-0.013320638,0.162457693,-0.081994504,0.934651084,0.989795924
ENSCAFG00000015604,ITGA4,131.920019,-0.403707275,1.333695638,-0.302698204,0.762119866,0.950516716
ENSCAFG00000015605,LRR1,16081.51232,0.545801027,0.232496737,2.347564241,0.018896614,0.297759862
ENSCAFG00000015606,RANBP1,0.9388541,1.574306074,2.05269336,0.766946542,0.4431133,NA
ENSCAFG00000015607,ASTN1,402.2447322,-0.000574126,0.164652047,-0.003486902,0.99721786,0.999251046
ENSCAFG00000015610,SLC25A39,1.499483398,-2.860278583,1.442199074,-1.983275842,0.047336626,NA
ENSCAFG00000015611,LPAR2,4758.57345,-0.325974512,0.361419836,-0.901927563,0.367095348,0.802955375
ENSCAFG00000015612,PPP2R1B,353.1576703,0.23907834,0.179968942,1.328442212,0.184032062,0.665478531
ENSCAFG00000015613,MGAT2,1599.033126,0.048297719,0.145422714,0.332119497,0.739799028,0.943381856
ENSCAFG00000015614,MEN1,6.151301713,-3.049805694,1.344336974,-2.268631863,0.023290722,0.322175472
ENSCAFG00000015615,NA,2.556067927,-0.417097103,0.606326368,-0.687908566,0.491510362,0.861041231
ENSCAFG00000015616,ACSBG1,2481.133176,-0.011965541,0.290433507,-0.041198899,0.967137331,0.996284886
ENSCAFG00000015617,TRMT2A,25.07294891,-0.808480538,0.693447033,-1.165886504,0.243660336,0.719291098
ENSCAFG00000015618,PBX4,770.2763379,0.09424372,0.465320444,0.202535094,0.839498426,0.971663654
ENSCAFG00000015619,CERKL,0.455601003,-0.954818052,2.240391536,-0.426183565,0.669974092,NA
ENSCAFG00000015620,NA,1091.835234,0.162591906,0.280113214,0.580450682,0.561610736,0.88691805
ENSCAFG00000015621,DGCR8,6.30370043,-0.59700327,0.772716647,-0.772603092,0.439757314,0.840558988
ENSCAFG00000015622,RUNDC3A,711.2709335,0.242598386,0.230684926,1.05164386,0.292962977,0.755955516
ENSCAFG00000015624,MOSPD3,1465.443451,-0.174237526,0.315382957,-0.552463353,0.580630936,0.895132663
ENSCAFG00000015625,IL12A,91.34024968,0.973464879,1.074608233,0.905878858,0.364999976,0.802061432
ENSCAFG00000015626,POLE2,30.97518247,-0.970854766,0.802264667,-1.210142746,0.226224123,0.704064572
ENSCAFG00000015627,SIK2,529.6495036,0.069742703,0.64293849,0.108474923,0.913618972,0.984211518
ENSCAFG00000015628,EPO,1407.814524,-0.876181119,0.999827373,-0.876332398,0.380849357,0.810345512
ENSCAFG00000015629,POP7,4113.6258,-0.173118033,0.131763807,-1.313851178,0.188896291,0.672308123
ENSCAFG00000015631,NA,388.6722032,-0.255224089,0.192587997,-1.325233626,0.185093676,0.667484652
ENSCAFG00000015633,HOATZ,126.9430266,1.320635482,1.160395279,1.13809105,0.255082465,0.72600129
ENSCAFG00000015634,KLHDC1,210.1718872,-2.155594972,1.267727763,-1.700361098,0.089063024,0.520893931
ENSCAFG00000015635,BTG4,1213.894832,-0.469266151,0.098692164,-4.754847121,1.99E-06,0.001580262
ENSCAFG00000015636,SLC12A1,764.2221211,-0.104160816,0.194647738,-0.535124718,0.592563618,0.900370506
ENSCAFG00000015639,TANGO2,1072.145118,-0.122683823,0.1440396,-0.851736769,0.394360208,0.818807042
ENSCAFG00000015640,POU2AF1,3425.056807,-0.670935764,0.373771308,-1.795043521,0.072646766,0.48313195
ENSCAFG00000015641,DNAJA4,1854.575807,-0.933178775,1.135875499,-0.821550228,0.411332927,0.827519047
ENSCAFG00000015642,C5H11orf53,2191.578272,0.396400901,0.217701112,1.820849225,0.068629779,0.472067108
ENSCAFG00000015646,MAP4K2,1060.223456,-0.058130686,0.19176707,-0.303131743,0.761789464,0.950391962
ENSCAFG00000015647,NA,500.6324465,-0.040531785,0.154090568,-0.263038716,0.792520739,0.958955457
ENSCAFG00000015648,NCAN,1657.807664,-0.099776641,0.13993574,-0.713017564,0.475834889,0.855842209
ENSCAFG00000015650,KLHDC2,66.26594686,-0.00501609,0.276889635,-0.018115846,0.985546437,0.997839065
ENSCAFG00000015651,C1R,1102.236116,-0.15532126,0.177108666,-0.876982835,0.380495961,0.809884618
ENSCAFG00000015652,ARHGAP20,4.594603339,0.919328034,0.724424305,1.269046369,0.204424526,0.686882407
ENSCAFG00000015653,NA,5.314244029,-0.173996312,1.28789506,-0.135101312,0.892531773,0.981845828
ENSCAFG00000015654,GIGYF1,724.5083732,-1.190289591,1.459744978,-0.815409273,0.414838078,0.829840259
ENSCAFG00000015655,IKZF2,20.57272353,1.026116794,0.382168491,2.684985331,0.007253299,0.198043506
ENSCAFG00000015656,PAPPA2,145.131161,-0.03903227,0.288001883,-0.135527831,0.892194562,0.981845828
ENSCAFG00000015657,NEMF,326.9571817,1.011143055,1.152374692,0.877442955,0.38024609,0.809793777
ENSCAFG00000015659,SLC4A1,315.5923408,0.163152287,0.242264907,0.673445813,0.500663711,0.86650343
ENSCAFG00000015661,CDH23,439.2973273,0.08423335,0.225800347,0.373043493,0.709116074,0.933753317
ENSCAFG00000015662,WDR61,195.1051087,0.48192944,0.434860571,1.10823899,0.267758616,0.73541177
ENSCAFG00000015664,ARVCF,0.125115049,-0.574027745,3.158006234,-0.181769035,0.855763986,NA
ENSCAFG00000015665,ITPRID2,1624.811824,-0.074998465,0.143091961,-0.524127732,0.600189701,0.902715563
ENSCAFG00000015666,NA,0.774141871,1.202103444,1.258304598,0.955335812,0.339407903,NA
ENSCAFG00000015667,NA,1104.99262,-0.432243013,1.108160505,-0.390054519,0.696496233,0.930257537
ENSCAFG00000015668,FDX1,552.6766906,-0.121028206,0.154029296,-0.785747964,0.432015158,0.837488357
ENSCAFG00000015669,L2HGDH,2860.187611,0.98877264,0.374079198,2.643217385,0.008212229,0.205428666
ENSCAFG00000015670,SF1,1427.265518,0.017841025,1.235544911,0.014439803,0.988479105,0.997914804
ENSCAFG00000015671,PPP1R1C,3230.657017,0.109653377,0.146884699,0.746526887,0.455349196,0.849395519
ENSCAFG00000015672,NDUFA13,1071.147819,0.13532248,0.192376018,0.703426971,0.481789703,0.858547798
ENSCAFG00000015674,PDE1A,1860.871768,0.138868748,0.248000474,0.55995356,0.575511114,0.893247163
ENSCAFG00000015675,CEACAM28,2013.244722,0.151484392,0.226917885,0.667573608,0.504405809,0.867054673
ENSCAFG00000015676,VCPKMT,12.4381547,0.617812154,0.427732784,1.444388123,0.14862983,0.620116582
ENSCAFG00000015679,DDX3X,391.0265395,-0.273530834,0.796121405,-0.343579299,0.731162695,0.941311442
ENSCAFG00000015681,COMT,1849.121541,0.061063027,0.194344815,0.314199415,0.753369587,0.948221703
ENSCAFG00000015682,NYX,7.144490192,-0.108365721,1.033232333,-0.104880304,0.916470788,0.98471109
ENSCAFG00000015683,SPAG16,32.75049058,-0.427235181,0.862006702,-0.495628607,0.620156466,0.909257666
ENSCAFG00000015684,NA,1414.133752,0.124078718,0.20056538,0.618644741,0.536150421,0.87950897
ENSCAFG00000015686,PPP2R2C,12708.93528,0.055098801,0.143717954,0.383381471,0.70143694,0.931920626
ENSCAFG00000015687,UBTF,401.0939486,-0.100176477,0.382526391,-0.261881216,0.793413022,0.959129323
ENSCAFG00000015688,COP1,245.7778599,0.410939644,0.288650155,1.423659874,0.154544955,0.625289634
ENSCAFG00000015689,BARD1,2764.36672,0.100826917,0.237400632,0.424712083,0.671046575,0.922444492
ENSCAFG00000015691,FBXO24,448.622984,0.049009982,0.325103331,0.150752014,0.880171341,0.981116389
ENSCAFG00000015692,GATAD2A,2363.752352,0.042671106,0.253023756,0.168644662,0.866076148,0.977409197
ENSCAFG00000015693,NA,461.7167497,-0.39459543,0.779829658,-0.506002081,0.612855189,0.906913402
ENSCAFG00000015694,ATXN7L3,6.612090404,1.535270089,0.9823175,1.562906177,0.118074665,0.575059063
ENSCAFG00000015695,CRAMP1,66.4318036,-0.645325556,0.833644956,-0.774101194,0.438870951,0.840038213
ENSCAFG00000015697,RDX,20.37160028,-0.70866259,0.928399171,-0.763316698,0.445274546,0.842833899
ENSCAFG00000015698,SOS2,959.9019262,0.04218749,0.609083112,0.069263931,0.944779536,0.991538176
ENSCAFG00000015699,TMUB2,582.921233,0.388422367,0.922065734,0.421252361,0.673570813,0.92299474
ENSCAFG00000015700,DUT,774.5287311,-0.077492898,0.136183631,-0.569032401,0.569334152,0.89083833
ENSCAFG00000015701,ABCA12,1341.949837,0.168306073,0.374655149,0.449229308,0.653266247,0.916587521
ENSCAFG00000015703,ASB16,207.6935006,0.016363606,0.674563033,0.024258083,0.980646748,0.997689763
ENSCAFG00000015704,PYGM,2833.424708,-0.147881292,0.207687738,-0.712036704,0.476442048,0.855999863
ENSCAFG00000015705,GNB2,716.8552439,0.955560716,0.991608979,0.963646695,0.335223088,0.783099741
ENSCAFG00000015707,DMAC2L,873.8269814,0.525738691,0.261936565,2.007122183,0.044736655,0.406623183
ENSCAFG00000015708,HROB,789.7843858,-4.251068914,1.174094217,-3.62072213,0.000293782,0.038346141
ENSCAFG00000015709,DNAJC10,15.7503952,-0.143669937,0.264859429,-0.542438445,0.587516501,0.897787163
ENSCAFG00000015710,ANKH,2311.134341,-0.148464614,0.253498502,-0.585662685,0.558102214,0.886297097
ENSCAFG00000015712,MAU2,715.3552635,0.678413564,1.081299721,0.627405659,0.530393359,0.876964436
ENSCAFG00000015713,CDKL1,129.5134429,0.013118105,0.27529609,0.047650894,0.961994471,0.996026573
ENSCAFG00000015715,NA,774.3772765,-0.210248175,0.258908298,-0.812056534,0.416759193,0.83066111
ENSCAFG00000015716,SMC4,4135.023866,-0.025956474,0.184204339,-0.140911308,0.887940009,0.981845828
ENSCAFG00000015718,ZC3H12C,5515.466473,-0.03911459,0.180153637,-0.217117962,0.828116416,0.968311955
ENSCAFG00000015719,TNR,2264.661725,0.06998402,0.238818262,0.293043002,0.769489283,0.951490343
ENSCAFG00000015720,ACTL6B,79.53527881,0.583240756,0.613086115,0.951319467,0.341442228,0.787001322
ENSCAFG00000015721,ATIC,1055.096485,0.750187863,1.1980684,0.626164469,0.53120707,0.876964436
ENSCAFG00000015722,ALAS2,319.4040361,0.053504768,0.211624944,0.25282827,0.800400921,0.961655119
ENSCAFG00000015723,RASGRP2,478.5126917,-0.722804775,1.08497706,-0.666193601,0.505287362,0.867438553
ENSCAFG00000015724,APEX2,886.0279687,0.014912813,0.210610593,0.070807515,0.943550951,0.991327038
ENSCAFG00000015725,TFR2,1.219176207,-2.948711661,2.386759364,-1.235445729,0.216664663,NA
ENSCAFG00000015726,NA,5.086912947,-2.420990802,1.156742842,-2.092937786,0.036354709,0.378732657
