"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000029086","ARF4",0.670948616600791,0.000629930475157774,0.226628601788697,0.263241824299443
"ENSCAFG00000016350",NA,0.6699604743083,0.000645553243906144,0.226870117699224,0.263241824299443
"ENSCAFG00000000525","GLIPR1",0.66897233201581,0.000661500964418734,0.227105384804044,0.263241824299443
"ENSCAFG00000019569","AGPAT2",0.66897233201581,0.000661500964418734,0.227105384804044,0.263241824299443
"ENSCAFG00000028731",NA,0.66897233201581,0.000661500964418734,0.227105384804044,0.263241824299443
"ENSCAFG00000031588",NA,0.66897233201581,0.000661500964418734,0.227105384804044,0.263241824299443
"ENSCAFG00000018606","MROH2B",0.656377211468633,0.000670264078883817,0.22723009321622,0.263241824299443
"ENSCAFG00000041996",NA,0.66699604743083,0.000694393413452482,0.22755786526713,0.263241824299443
"ENSCAFG00000019220",NA,0.66600790513834,0.000711349401104312,0.227775412535822,0.263241824299443
"ENSCAFG00000043133",NA,0.66501976284585,0.000728652860075914,0.227987379092494,0.263241824299443
"ENSCAFG00000047522",NA,0.66501976284585,0.000728652860075914,0.227987379092494,0.263241824299443
"ENSCAFG00000017071","NONO",0.66403162055336,0.000746309605619654,0.228193920076456,0.263241824299443
"ENSCAFG00000001753","PPP2R5D",0.66304347826087,0.000764325528432084,0.228395186136301,0.263241824299443
"ENSCAFG00000012776","B4GAT1",0.66304347826087,0.000764325528432084,0.228395186136301,0.263241824299443
"ENSCAFG00000030409","SNW1",0.66304347826087,0.000764325528432084,0.228395186136301,0.263241824299443
"ENSCAFG00000010749","GPR55",-0.650940455300102,0.000768881555419149,0.228444644167035,0.263241824299443
"ENSCAFG00000014887","RNF25",0.662055335968379,0.000782706595305481,0.228591323556371,0.263241824299443
"ENSCAFG00000010789",NA,0.661067193675889,0.000801458849780505,0.228782474380327,0.263241824299443
"ENSCAFG00000018671",NA,0.661067193675889,0.000801458849780505,0.228782474380327,0.263241824299443
"ENSCAFG00000007665","ARL6IP4",0.660079051383399,0.000820588412799908,0.228968776531844,0.263241824299443
"ENSCAFG00000009134","SPIDR",0.660079051383399,0.000820588412799908,0.228968776531844,0.263241824299443
"ENSCAFG00000031283","ZNF134",-0.660079051383399,0.00082058841279991,0.228968776531844,0.263241824299443
"ENSCAFG00000013425","EIF2S3",0.659090909090909,0.000840101483363241,0.229150363932432,0.263241824299443
"ENSCAFG00000015802","ENO3",0.659090909090909,0.000840101483363241,0.229150363932432,0.263241824299443
"ENSCAFG00000029428",NA,-0.646933336578991,0.000849311860905842,0.229233272060664,0.263241824299443
"ENSCAFG00000011014","AIMP1",0.658102766798419,0.000860004339182472,0.229327366616396,0.263241824299443
"ENSCAFG00000005944",NA,0.657114624505929,0.000880303337338477,0.229499910842947,0.263241824299443
