"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000000069",1369.15296964001,-0.181414926894735,0.30767807278213,-0.589625790535932,0.555441557101651,0.98813631107991
"ENSCAFG00000000070",1203.61757989745,-0.648021222170019,0.31284861820315,-2.07135714995942,0.0383254321697228,0.64152992488831
"ENSCAFG00000000071",717.907769203219,-0.0332860386577386,0.275225226441045,-0.120941089187799,0.903737696552198,0.995728484066528
"ENSCAFG00000000072",586.465674387306,0.296454113480474,0.971308566742234,0.30521105612687,0.760205412335183,0.992669521059378
"ENSCAFG00000000073",1171.13463335214,-0.0861814648063566,0.334845089506731,-0.257377120068605,0.796887663630406,0.994166411307675
"ENSCAFG00000000074",1287.86410518738,-0.08895952928925,1.25010543433031,-0.0711616211291058,0.943269125849033,0.996527067870936
"ENSCAFG00000000075",492.227522312542,1.7976955751889,1.3135181777364,1.36861111300864,NA,NA
"ENSCAFG00000000076",791.074900687872,-0.134869211257235,0.292156823999104,-0.461632931968237,0.644344574258217,0.990009917198227
"ENSCAFG00000000078",3581.91632994792,-0.389887826493136,0.477414352306922,-0.816665491117208,0.414119617380583,0.966423854224441
"ENSCAFG00000000079",803.319276900377,-0.12669368645642,0.342288279552804,-0.37013737841665,0.711280132804194,0.992301002150689
"ENSCAFG00000000080",62.1632182129528,-0.0136371760076471,0.655267038679039,-0.0208116312933098,0.983395919318897,0.998401006005628
"ENSCAFG00000000081",422.188274802877,0.126324421310538,0.415738733723787,0.303855308787434,0.761238127269038,0.992669521059378
"ENSCAFG00000000082",1191.16122638744,-0.350336965128811,0.280995231379457,-1.24677192352675,0.212481138026944,0.899082209361131
"ENSCAFG00000000083",523.78744187968,-0.737933100670315,0.368228540290217,-2.00400843478541,0.0450691568898661,0.662017450770374
"ENSCAFG00000000087",1452.57749890148,-0.146033920880107,0.342513590299502,-0.426359493509181,0.66984591263481,0.990009917198227
"ENSCAFG00000000088",465.15645378385,-0.170835219669511,0.400840898708784,-0.426192088232057,0.669967882109145,0.990009917198227
"ENSCAFG00000000093",142.494927605879,-0.641991950756424,1.34977808385287,-0.475627777955835,0.634339582020381,0.990009917198227
"ENSCAFG00000000094",5553.67980366848,0.225159572858405,0.438964135240758,0.512933870405863,0.607997579758863,0.990009917198227
"ENSCAFG00000000097",89.0294489631454,0.862476179159526,0.988335136708473,0.872655587285802,0.382850832201121,0.962770477649554
"ENSCAFG00000000100",2815.67228854344,0.453122162395796,0.541010125301529,0.837548395500456,0.402284385783603,0.964218333583782
"ENSCAFG00000000102",11276.4799737101,-0.179631595394378,0.344268695459915,-0.521777314531618,0.60182538638912,0.989186408271373
"ENSCAFG00000000103",706.351995789773,0.857240586635011,1.36832575344415,0.626488673824408,0.530994463562603,0.980919590444775
"ENSCAFG00000000105",875.663454918319,-0.229143013371366,0.386270464637142,-0.593219089599875,0.553034538742754,0.98813631107991
"ENSCAFG00000000107",1450.65218419497,1.16094716867572,1.52706966400638,0.760245060222005,0.447108115040561,0.972743715212193
"ENSCAFG00000000108",6118.57331423704,-0.0455053544917383,0.473189983164957,-0.0961671973429641,0.923387782763746,0.996527067870936
"ENSCAFG00000000109",3758.98825292213,-0.446316520781155,0.202417823513046,-2.20492698239288,0.0274592187472418,0.599652595239589
